CASE Number,Accident Date,Accident Time,Day of Week,Nearest Street,At Intersection,Precinct,Zone ID,Number of Vehicles Involved,Location 1
2016026107.0,06/27/2016,911,MON,5799 WARD AV,Yes,3.0,331.0,2,"1299 BAKER RD
VIRGINIA BEACH, VA
(36.889871, -76.184144)"
2016025551.0,06/23/2016,2220,THU,VIRGINIA BEACH BL,Yes,2.0,224.0,2,"245 FIRST COLONIAL RD
VIRGINIA BEACH, VA
(36.842201, -76.021263)"
2018000078.0,01/01/2018,1738,MON,SABRE ST,Yes,1.0,127.0,1,"LYNNHAVEN RD S
VIRGINIA BEACH, VA
"
2016037379.0,09/07/2016,1932,WED,PLEASANT HALL CT,Yes,4.0,422.0,2,"619 LORD DUNMORE DR
VIRGINIA BEACH, VA
(36.821102, -76.165112)"
2018000302.0,01/03/2018,1603,WED,264 NO,,3.0,324.0,2,"228 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.842801, -76.136689)"
2016032446.0,08/06/2016,751,SAT,INDIAN RIVER RD,Yes,4.0,420.0,2,"848 MILITARY HY S
VIRGINIA BEACH, VA
(36.817525, -76.214175)"
2018000341.0,01/03/2018,2130,WED,WINDSOR OAKS BL,Yes,4.0,426.0,2,"900 BANYAN DR
VIRGINIA BEACH, VA
(36.804863, -76.119346)"
2018000085.0,01/01/2018,1845,MON,NIMMO PW,Yes,1.0,122.0,2,"UPTON DR
VIRGINIA BEACH, VA
"
2018001624.0,01/16/2018,1849,TUE,,Yes,4.0,427.0,2,"TAFT AV
VIRGINIA BEACH, VA
"
2018000832.0,01/10/2018,1148,WED,DAM NECK STATION RD,Yes,1.0,123.0,2,"GENERAL BOOTH BL
VIRGINIA BEACH, VA
"
2016032399.0,08/05/2016,2157,FRI,NEWTOWN RD,Yes,3.0,325.0,2,"5699 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.854217, -76.177701)"
2016030326.0,07/23/2016,1147,SAT,900 BLOCK REGENT UNIVERSITY,Yes,4.0,421.0,2,"5641 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.804457, -76.189648)"
2016029885.0,07/20/2016,2209,WED,BIRDNECK RD N,Yes,2.0,225.0,2,"1000 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.842029, -75.993452)"
2018000284.0,01/03/2018,1248,WED,CHERIE DR,250 Feet From,1.0,127.0,4,"898 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.810751, -76.071902)"
2018000797.0,01/10/2018,728,WED,ELSON GREEN AV,500 Feet From,1.0,122.0,1,"2139 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.756275, -76.011673)"
2018000252.0,01/03/2018,836,WED,ROSEMONT RD S,Yes,4.0,427.0,2,"3600 VAN BUREN DR
VIRGINIA BEACH, VA
(36.82065, -76.097914)"
2016034143.0,08/17/2016,1635,WED,LYNNHAVEN PW,Yes,3.0,320.0,0,"2631 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.841213, -76.062649)"
2016034726.0,08/21/2016,347,SUN,NELMS LA,Yes,3.0,325.0,1,"5000 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843929, -76.151306)"
2016030698.0,07/25/2016,1549,MON,INDEPENDENCE BL,Yes,4.0,424.0,2,"970 BELSPRING DR
VIRGINIA BEACH, VA
(36.777849, -76.133526)"
2016034485.0,08/20/2016,2034,SAT,BIRDNECK RD N,,2.0,225.0,2,"1100 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.841846, -75.996387)"
2016027505.0,07/05/2016,1001,TUE,PLAZA TL S,Yes,1.0,129.0,2,"300 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.830376, -76.095255)"
2016030411.0,07/23/2016,2131,SAT,264,Yes,3.0,324.0,0,"200 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.830883, -76.13735)"
2016036658.0,09/02/2016,1805,FRI,TAYLOR FARM RD,Yes,1.0,124.0,2,"1370 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.798695, -76.066023)"
2016030313.0,07/23/2016,1020,SAT,400 WITCHDUCK RD S,Yes,4.0,422.0,2,"5100 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.825148, -76.157757)"
2016029369.0,07/17/2016,1314,SUN,1205 FORDHAM DR,Yes,4.0,422.0,2,"5386 KEMPSRIVER DR
VIRGINIA BEACH, VA
(36.801266, -76.17818)"
2016035370.0,08/25/2016,1145,THU,1100 KITTERY DR,Yes,4.0,425.0,4,"4867 PROVIDENCE RD
VIRGINIA BEACH, VA
(36.807569, -76.150215)"
2018001746.0,01/18/2018,1643,THU,CHESTERBROOK DR,500 Feet From,4.0,424.0,1,"4800 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.776436, -76.156352)"
2018001823.0,01/18/2018,1022,THU,3299 WINTERBERRY LN,Yes,1.0,125.0,2,"3251 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.77037, -76.083894)"
2018001833.0,01/18/2018,1132,THU,DA VINCI DR,00.10 Miles From,1.0,123.0,1,"BOLD RULER DR
VIRGINIA BEACH, VA
"
2016036332.0,08/31/2016,1623,WED,CLEVELAND ST,Yes,3.0,324.0,2,"200 WITCHDUCK RD N
VIRGINIA BEACH, VA
(36.84211, -76.158072)"
2016029377.0,07/17/2016,1410,SUN,PRINCESS ANNE RD,Yes,1.0,124.0,3,"3700 DAM NECK RD
VIRGINIA BEACH, VA
(36.775661, -76.091383)"
2016030366.0,07/23/2016,1647,SAT,LILA LA,Yes,4.0,421.0,2,"5341 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.798636, -76.177391)"
2016036415.0,09/01/2016,620,THU,WAKEFIELD DR,Yes,3.0,329.0,2,"1298 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.879643, -76.133076)"
2018001832.0,01/18/2018,1119,THU,2400 LONDON BRIDGE RD,Yes,1.0,124.0,2,"2300 HUNTS NECK TL
VIRGINIA BEACH, VA
(36.770301, -76.018516)"
2016019000.0,05/14/2016,1337,SAT,STRICKLAND BL,Yes,4.0,422.0,2,"5698 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.805556, -76.19151)"
2018001830.0,01/18/2018,1132,THU,DA VINCI DR,00.10 Miles From,1.0,123.0,1,"1700 BOLD RULER DRIVE
VIRGINIA BEACH, VA
(36.776879, -75.980478)"
2018001223.0,01/13/2018,1013,SAT,FAIR MEADOWS RD,Yes,3.0,325.0,2,"COLISS AV
VIRGINIA BEACH, VA
"
2018001897.0,01/18/2018,1940,THU,BELSPRING DR,500 Feet From,4.0,424.0,1,"2800 INDEPENDENCE BLV S
VIRGINIA BEACH, VA
(36.77644, -76.140377)"
2018001753.0,01/17/2018,1712,WED,LYNNHAVEN PWY,Yes,4.0,424.0,2,"4172 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.793486, -76.119292)"
2018001690.0,01/17/2018,1211,WED,LYNNHAVEN RD N,150 Feet From,3.0,320.0,2,"2900 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.844266, -76.071845)"
2016031308.0,07/29/2016,1756,FRI,COLECHESTER RD,00.25 Miles From,1.0,122.0,3,"1199 SANDBRIDGE RD
VIRGINIA BEACH, VA
(36.730686, -75.979192)"
2016026515.0,06/29/2016,1345,WED,QUESNEL DR,Yes,1.0,123.0,2,"1599 SWORD DANCER DR
VIRGINIA BEACH, VA
(36.778651, -75.97829)"
2016029935.0,07/21/2016,840,THU,JACK FROST RD,Yes,3.0,331.0,0,"5100 NORTHAMPTON BL
VIRGINIA BEACH, VA
(36.892269, -76.168723)"
2016028516.0,07/11/2016,1616,MON,PRINCESS ANNE RD,Yes,4.0,423.0,2,"5699 PARLIAMENT DR
VIRGINIA BEACH, VA
(36.840086, -76.182236)"
2016024798.0,06/19/2016,910,SUN,PRINCESS ANNE RD,Yes,1.0,124.0,2,"3600 DAM NECK RD
VIRGINIA BEACH, VA
(36.776635, -76.090101)"
2016029967.0,07/21/2016,1203,THU,VISTA CI,Yes,2.0,220.0,2,"3200 SHORE DR
VIRGINIA BEACH, VA
(36.909144, -76.083199)"
2018001811.0,01/18/2018,925,THU,INDEPENDENCE BL,200 Feet From,3.0,328.0,1,"PEMBROKE BL
VIRGINIA BEACH, VA
"
2018001724.0,01/17/2018,1625,WED,JACK FROST RD,600 Feet From,3.0,329.0,1,"NORTHAMPTON BL
VIRGINIA BEACH, VA
"
2018001857.0,01/18/2018,1427,THU,EDWIN DR,200 Feet From,4.0,426.0,2,"INDEPENDENCE BLV
VIRGINIA BEACH, VA
"
2016034481.0,08/19/2016,2000,FRI,600 GOVERNORS WY,Yes,4.0,428.0,3,"3800 HOLLAND RD
VIRGINIA BEACH, VA
(36.815511, -76.105823)"
2018001719.0,01/17/2018,1623,WED,FERRY PLANTATION RD,Yes,3.0,328.0,2,"HONEYGROVE RD
VIRGINIA BEACH, VA
"
2018001631.0,01/16/2018,2113,TUE,HINSDALE ST,Yes,3.0,323.0,2,"INDEPENDENCE BL
VIRGINIA BEACH, VA
"
2016030790.0,07/26/2016,1052,TUE,CANTERFORD LA,Yes,4.0,421.0,2,"1400 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.797474, -76.174796)"
2018001836.0,01/18/2018,1200,THU,DIAMOND SPRINGS RD,200 Feet From,3.0,331.0,1,"NORTHAMPTON BL
VIRGINIA BEACH, VA
"
2016041062.0,10/03/2016,1141,MON,WESTERWALD PL,Yes,3.0,326.0,2,"5855 LAKE EDWARD DR
VIRGINIA BEACH, VA
(36.862296, -76.182411)"
2018001827.0,01/18/2018,1025,THU,BACCALAUREATE DR,Yes,3.0,326.0,2,"BAKER RD
VIRGINIA BEACH, VA
"
2018001586.0,01/16/2018,1329,TUE,298 CLEARFIELD AV,Yes,3.0,325.0,2,"5312 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.848606, -76.163417)"
2018001764.0,01/17/2018,1847,WED,CAVALIER STADIUM DR,Yes,3.0,324.0,2,"4400 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.8435, -76.125923)"
2018001718.0,01/17/2018,1520,WED,LEFFLER LA,100 Feet From,3.0,321.0,2,"3000 LYNNHAVEN RD N
VIRGINIA BEACH, VA
(36.845983, -76.078252)"
2016038905.0,09/18/2016,1027,SUN,PRINCESS ANNE RD,Yes,4.0,422.0,2,"498 WITCHDUCK RD S
VIRGINIA BEACH, VA
(36.825828, -76.160605)"
2018001820.0,01/18/2018,1022,THU,WESLEYAN DR,Yes,3.0,326.0,2,"DIAMOND SPRINGS RD
VIRGINIA BEACH, VA
"
2016041405.0,10/06/2016,811,THU,RIVER RD,Yes,2.0,221.0,2,"1801 GREAT NECK RD N
VIRGINIA BEACH, VA
(36.89377, -76.058351)"
2018001822.0,01/18/2018,1015,THU,WOLFSNARE DR N,300 Feet From,2.0,223.0,2,"829 GREAT NECK RD N
VIRGINIA BEACH, VA
(36.858616, -76.047385)"
2018001963.0,01/19/2018,1050,FRI,VIRGINIA BEACH BL,100 Feet From,2.0,222.0,2,"300 GREAT NECK RD N
VIRGINIA BEACH, VA
(36.842664, -76.047915)"
2016040697.0,09/30/2016,1601,FRI,4300 SHORELINE CT,Yes,4.0,427.0,2,"4363 HOLLAND RD
VIRGINIA BEACH, VA
(36.82123, -76.123178)"
2016035711.0,08/27/2016,1115,SAT,WAVERLY DR,Yes,1.0,129.0,2,"3564 HILBERT ST
VIRGINIA BEACH, VA
(36.83694, -76.095035)"
2016042307.0,10/12/2016,1726,WED,DIAMOND SPRINGS RD,,3.0,331.0,0,"5724 WARD AV
VIRGINIA BEACH, VA
(36.891568, -76.18324)"
2018001756.0,01/17/2018,1800,WED,GROVELAND RD,Yes,3.0,321.0,2,"3200 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.842694, -76.083004)"
2016040116.0,09/26/2016,1924,MON,WINDSOR OAKS BL,Yes,4.0,426.0,2,"1799 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.806283, -76.117313)"
2016038959.0,09/18/2016,1822,SUN,HOLLY RD.,Yes,2.0,226.0,2,"405 32ND STREET
VIRGINIA BEACH, VA
(36.85971, -75.981739)"
2016041273.0,10/05/2016,615,WED,KEMPSVILLE RD,Yes,4.0,422.0,2,"5100 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.825148, -76.157757)"
2018001740.0,01/17/2018,1735,WED,5500 DANIEL SMITH RD,Yes,3.0,325.0,2,"649 NEWTOWN RD
VIRGINIA BEACH, VA
(36.862356, -76.172571)"
2018001942.0,01/19/2018,721,FRI,2498 LOOKOUT RD,100 Feet From,3.0,330.0,1,"4339 LOOKOUT RD
VIRGINIA BEACH, VA
(36.913924, -76.120191)"
2018001729.0,01/17/2018,1643,WED,101 BAKER RD,Yes,3.0,327.0,2,"549 WITCHDUCK RD
VIRGINIA BEACH, VA
(36.854667, -76.152762)"
2018001725.0,01/17/2018,1623,WED,EWELL RD,200 Feet From,3.0,329.0,3,"1400 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.884127, -76.134411)"
2016044835.0,10/29/2016,1600,SAT,FOUNTAIN LAKE DR,Yes,2.0,226.0,2,"1100 OLD VIRGINIA BEACH RD
VIRGINIA BEACH, VA
(36.847741, -75.994167)"
2018001867.0,01/18/2018,1649,THU,BAKER RD,Yes,3.0,326.0,2,"NEWTOWN RD
VIRGINIA BEACH, VA
"
2016030054.0,07/21/2016,1706,THU,PLAZA TR N,Yes,3.0,321.0,0,"3400 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.841515, -76.091086)"
2018001765.0,01/17/2018,1858,WED,WESLEYAN DR,450 Feet From,3.0,326.0,2,"NORTHAMPTON BL
VIRGINIA BEACH, VA
"
2016040372.0,09/28/2016,2043,WED,699 CUNNINGHAM RD,Yes,3.0,323.0,2,"4713 JERICHO RD
VIRGINIA BEACH, VA
(36.856301, -76.13816)"
2018001745.0,01/17/2018,1811,WED,SHELL RD,00.05 Miles From,3.0,331.0,2,"NORTHAMPTON BL
VIRGINIA BEACH, VA
"
2018001939.0,01/19/2018,650,FRI,PLAZA TL S,200 Feet From,1.0,129.0,3,"ROSEMONT RD S
VIRGINIA BEACH, VA
"
2018001968.0,01/19/2018,1120,FRI,HOLLAND RD,Yes,1.0,124.0,2,"3199 DAM NECK RD
VIRGINIA BEACH, VA
(36.786064, -76.079088)"
2018001805.0,01/18/2018,838,THU,S. STOWE RD,Miles From,1.0,120.0,2,"948 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.640617, -76.034855)"
2016043802.0,10/22/2016,1358,SAT,ATLANTIC SHORE DR,Yes,1.0,123.0,3,"801 DAM NECK RD
VIRGINIA BEACH, VA
(36.785435, -75.98422)"
2016041043.0,10/03/2016,850,MON,CLUBHOUSE RD,Yes,1.0,129.0,2,"500 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.825377, -76.096385)"
2016040675.0,09/30/2016,1434,FRI,GREY FOX LA,Yes,1.0,124.0,2,"2400 HUNTING HORN WY
VIRGINIA BEACH, VA
(36.767388, -76.023464)"
2016037486.0,09/08/2016,1520,THU,BAKER RD,Yes,3.0,326.0,3,"5699 WESLEYAN DR
VIRGINIA BEACH, VA
(36.871367, -76.181066)"
2016044034.0,10/24/2016,923,MON,4993 INDIAN RIVER RD,Yes,4.0,424.0,2,"2598 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.785248, -76.15985)"
2016033354.0,08/12/2016,735,FRI,NIMMO PW,Yes,1.0,124.0,2,"2372 HOLLAND RD
VIRGINIA BEACH, VA
(36.760366, -76.054283)"
2016039265.0,09/21/2016,951,WED,PLEASANT VALLEY RD,Yes,4.0,425.0,2,"4800 FERRELL PW
VIRGINIA BEACH, VA
(36.796804, -76.143652)"
2016040440.0,09/29/2016,900,THU,JERICHO RD,Yes,3.0,323.0,2,"626 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.855236, -76.134736)"
2018000993.0,01/11/2018,1730,THU,DAVIS ST,200 Feet From,3.0,325.0,3,"5699 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.854217, -76.177701)"
2016037015.0,09/05/2016,1130,MON,5TH ST,Yes,2.0,227.0,4,"415 ATLANTIC AV
VIRGINIA BEACH, VA
(36.833535, -75.971026)"
2016045458.0,11/03/2016,835,THU,JOHN HANCOCK DR,Yes,1.0,126.0,2,"831 KINGS ARMS DR
VIRGINIA BEACH, VA
(36.811768, -76.079274)"
2016037704.0,09/10/2016,200,SAT,COLUMBUS ST,Yes,3.0,324.0,1,"122 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.841606, -76.136716)"
2016042031.0,10/09/2016,200,SUN,MARLIN LN,Yes,1.0,122.0,1,"2469 SANDPIPER RD
VIRGINIA BEACH, VA
(36.747294, -75.946136)"
2018001727.0,01/17/2018,1654,WED,BAKER RD,Yes,3.0,327.0,2,"DE LAURA LA
VIRGINIA BEACH, VA
"
2016037566.0,09/09/2016,755,FRI,SANDRA LA,Yes,4.0,420.0,2,"6600 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.818585, -76.218506)"
2018000740.0,01/09/2018,1609,TUE,ROSEMONT BL,100 Feet From,3.0,322.0,2,"3600 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.840796, -76.095958)"
2018001797.0,01/18/2018,751,THU,INDEPENDENCE BL,Yes,3.0,329.0,2,"5099 SHORE DR
VIRGINIA BEACH, VA
(36.905579, -76.145048)"
2018000860.0,01/10/2018,1450,WED,SOUTHERN BL,Yes,3.0,322.0,1,"THALIA RD
VIRGINIA BEACH, VA
"
2016035009.0,08/23/2016,740,TUE,KINGS GRANT RD,Yes,3.0,321.0,2,"3099 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843098, -76.078796)"
2016043145.0,10/18/2016,1143,TUE,BOW CREEK BL,Yes,4.0,427.0,2,"599 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.820486, -76.09776)"
2018000812.0,01/10/2018,850,WED,HINSDALE ST,Yes,3.0,323.0,2,"INDEPENDENCE BL
VIRGINIA BEACH, VA
"
2016041867.0,10/09/2016,1735,SUN,1900 PLEASURE HOUSE RD,Yes,3.0,329.0,2,"4845 NORTHAMPTON BL
VIRGINIA BEACH, VA
(36.896009, -76.152807)"
2017051200.0,12/29/2017,1743,FRI,PLEASURE HOUSE RD,00.40 Miles From,3.0,329.0,0,"4400 NORTHAMPTON BL
VIRGINIA BEACH, VA
(36.895943, -76.15378)"
2018002163.0,01/21/2018,210,SUN,WESLEYAN DR,Yes,3.0,326.0,3,"900 DIAMOND SPRING RD
VIRGINIA BEACH, VA
(36.869494, -76.171439)"
2018002069.0,01/20/2018,633,SAT,LAKE SHORES RD,Yes,3.0,331.0,2,"5299 SHORE DR
VIRGINIA BEACH, VA
(36.906864, -76.16193)"
2016039557.0,09/23/2016,936,FRI,ARAGONA BL,Yes,3.0,327.0,2,"699 WITCHDUCK RD N
VIRGINIA BEACH, VA
(36.857122, -76.144822)"
2016038314.0,09/14/2016,814,WED,4500 COLUMBUS ST,Yes,3.0,324.0,0,"100 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.841843, -76.136711)"
2016038682.0,09/16/2016,2047,FRI,BONNEYDALE RD,Yes,4.0,422.0,2,"1200 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.803914, -76.173481)"
2016040821.0,10/01/2016,1304,SAT,EAGLEWOOD DR,Yes,1.0,123.0,2,"1400 OCEANA BL
VIRGINIA BEACH, VA
(36.794425, -75.99812)"
2016037284.0,09/06/2016,811,TUE,FOUNDERS INN,Yes,4.0,425.0,1,"4401 PLEASANT VALLEY RD
VIRGINIA BEACH, VA
(36.791982, -76.150317)"
2016042430.0,10/13/2016,1320,THU,STRATFORD RD E,Yes,3.0,330.0,2,"3601 SHORE DR
VIRGINIA BEACH, VA
(36.907777, -76.096986)"
2018002089.0,01/20/2018,1220,SAT,INDEPENDENCE BL,25 Feet From,3.0,329.0,2,"EWELL RD
VIRGINIA BEACH, VA
"
2016044199.0,10/25/2016,1240,TUE,RADFORD CT,,3.0,326.0,2,"5600 WESLEYAN RD
VIRGINIA BEACH, VA
(36.871879, -76.174279)"
2016034115.0,08/17/2016,1220,WED,INDIAN RIVER RD,00.25 Miles From,1.0,121.0,2,"3699 NORTH LANDING RD
VIRGINIA BEACH, VA
(36.734443, -76.098865)"
2018002058.0,01/20/2018,30,SAT,BELLS RD,00.25 Miles From,2.0,228.0,1,"1040 OCEANA BL
VIRGINIA BEACH, VA
(36.808912, -76.004692)"
2018002084.0,01/20/2018,1151,SAT,PRINCESS ANNE RD,Feet From,4.0,425.0,2,"LYNNHAVEN PW
VIRGINIA BEACH, VA
"
2016039021.0,09/19/2016,730,MON,BRANDON BL,Yes,4.0,421.0,1,"5758 ALBRIGHT DR
VIRGINIA BEACH, VA
(36.788134, -76.19007)"
2016044238.0,10/25/2016,1727,TUE,299 CONSTITUTION DR,Yes,3.0,323.0,2,"4499 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843359, -76.131012)"
2016041863.0,10/09/2016,1654,SUN,2600 VIRGINIA BEACH BL,Yes,3.0,320.0,2,"100 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.839709, -76.064236)"
2018001879.0,01/18/2018,1750,THU,DAM NECK STATION RD,Yes,1.0,123.0,2,"GENERAL BOOTH BL
VIRGINIA BEACH, VA
"
2016043637.0,10/21/2016,1055,FRI,264W ENTRANCE,Yes,2.0,224.0,2,"409 FIRST COLONIAL RD
VIRGINIA BEACH, VA
(36.844051, -76.020965)"
2016043207.0,10/18/2016,1627,TUE,1300 HAMMERHEAD LA,Yes,4.0,425.0,2,"4700 PLEASANT VALLEY RD
VIRGINIA BEACH, VA
(36.797865, -76.148492)"
2018001749.0,01/17/2018,1740,WED,DAM NECK RD,750 Feet From,1.0,123.0,2,"1620 GENERAL BOOTH BL
VIRGINIA BEACH, VA
(36.783969, -76.00034)"
2018001220.0,01/13/2018,1000,SAT,RED TIDE RD,Yes,2.0,220.0,2,"2945 SHORE DR
VIRGINIA BEACH, VA
(36.910868, -76.073397)"
2016043161.0,10/18/2016,1315,TUE,PARLIMENT DR,Yes,4.0,423.0,2,"5273 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.828094, -76.167085)"
2018002082.0,01/20/2018,1147,SAT,FIRST COLONIAL RD,Yes,2.0,223.0,2,"1700 LASKIN RD
VIRGINIA BEACH, VA
(36.850858, -76.022573)"
2016043976.0,10/23/2016,1845,SUN,BANK ST,Yes,3.0,324.0,2,"200 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.842019, -76.136705)"
2016044364.0,10/26/2016,1510,WED,ROSEMONT RD S,Yes,4.0,428.0,2,"3600 HOLLAND RD
VIRGINIA BEACH, VA
(36.813638, -76.099614)"
2016048678.0,11/26/2016,2227,SAT,MEDIAN BREAK,Yes,2.0,227.0,1,"2309 PACIFIC AV
VIRGINIA BEACH, VA
(36.851051, -75.977079)"
2016038850.0,09/17/2016,2320,SAT,CHILHOWIE CI,Yes,4.0,421.0,2,"5100 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.785713, -76.165957)"
2018001800.0,01/18/2018,836,THU,CULVER DR,300 Feet From,1.0,123.0,1,"GENERAL BOOTH BL
VIRGINIA BEACH, VA
"
2016036640.0,09/02/2016,1540,FRI,SOUTHGATE AVENUE,Yes,3.0,324.0,0,"5040 VIRGINIA BEACH BLVD
VIRGINIA BEACH, VA
(36.844701, -76.153822)"
2016041177.0,10/04/2016,841,TUE,SHOREHAVEN DR,Yes,2.0,221.0,4,"1605 GREAT NECK RD N
VIRGINIA BEACH, VA
(36.886285, -76.049047)"
2018002175.0,01/21/2018,824,SUN,HOLBROOK RD,Yes,3.0,322.0,2,"3999 RUMFORD LA
VIRGINIA BEACH, VA
(36.845904, -76.112887)"
2016039379.0,09/22/2016,130,THU,BURTON STATION RD,Yes,3.0,331.0,2,"5800 NORTHAMPTON BL
VIRGINIA BEACH, VA
(36.882286, -76.185245)"
2016039935.0,09/25/2016,1636,SUN,4800 FERRELL PW,Yes,4.0,425.0,2,"4966 PLEASANT VALLEY RD
VIRGINIA BEACH, VA
(36.801101, -76.15803)"
2018002185.0,01/21/2018,1105,SUN,ARAGONA BL,Yes,3.0,328.0,2,"WITCHDUCK RD N
VIRGINIA BEACH, VA
"
2018002218.0,01/21/2018,1703,SUN,PAGE AV,Yes,2.0,220.0,2,"3298 SHORE DR
VIRGINIA BEACH, VA
(36.907544, -76.086431)"
2016041757.0,10/08/2016,1121,SAT,3601 HOLLAND RD,Yes,4.0,428.0,2,"798 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.813477, -76.09802)"
2016040883.0,10/01/2016,2240,SAT,1700 ARCTIC AV,Yes,2.0,227.0,2,"400 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.84475, -75.977686)"
2018002215.0,01/21/2018,1556,SUN,WEST NECK RD,.05 Miles From,1.0,121.0,2,"2701 NORTH LANDING RD
VIRGINIA BEACH, VA
(36.746432, -76.065866)"
2016043556.0,10/20/2016,1756,THU,WINWOOD DR,,2.0,223.0,2,"1489 LASKIN RD
VIRGINIA BEACH, VA
(36.851002, -76.013317)"
2018001866.0,01/18/2018,1555,THU,FIELDSTONE GLEN WAY,900 Feet From,1.0,123.0,1,"477 DAM NECK RD
VIRGINIA BEACH, VA
(36.784221, -75.967224)"
2018001858.0,01/18/2018,1517,THU,2501 INTERNATIONAL PW,Yes,1.0,127.0,2,"898 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.808343, -76.054617)"
2018001777.0,01/17/2018,2229,WED,CULVER LA,Yes,1.0,123.0,1,"1898 GENERAL BOOTH BL
VIRGINIA BEACH, VA
(36.775181, -76.006208)"
2016040479.0,09/29/2016,1300,THU,GREENWELL DR,Yes,3.0,329.0,2,"4400 SHORE DR
VIRGINIA BEACH, VA
(36.905013, -76.123064)"
2018002025.0,01/19/2018,2211,FRI,DRAKESMILE RD,Yes,1.0,124.0,2,"2799 DAM NECK RD
VIRGINIA BEACH, VA
(36.787814, -76.0682)"
2016038771.0,09/17/2016,1145,SAT,2798 INTERNATIONAL PW,Yes,1.0,127.0,2,"2701 EAST MALL DR
VIRGINIA BEACH, VA
(36.816422, -76.066904)"
2016042458.0,10/13/2016,1537,THU,4499 HOLLAND RD,Yes,4.0,427.0,3,"1300 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.823099, -76.127194)"
2018002070.0,01/20/2018,700,SAT,BLACKWATER RD,0.06 Miles From,1.0,120.0,1,"3100 HUNGARIAN RD
VIRGINIA BEACH, VA
(36.597602, -76.099305)"
2016041254.0,10/04/2016,2055,TUE,LORD DUNMORE DR,Yes,4.0,422.0,2,"5200 PROVIDENCE RD
VIRGINIA BEACH, VA
(36.813402, -76.165751)"
2018001816.0,01/18/2018,950,THU,LYNNHAVEN PW,500 Feet From,1.0,126.0,2,"3265 HOLLAND RD
VIRGINIA BEACH, VA
(36.797888, -76.084459)"
2016033467.0,08/12/2015,1955,WED,SOUTHERN BL,Yes,3.0,324.0,3,"100 WITCHDUCK RD N
VIRGINIA BEACH, VA
(36.840586, -76.158519)"
2016037760.0,09/10/2016,1248,SAT,PLEASURE HOUSE RD,Yes,3.0,329.0,2,"1699 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.894736, -76.143531)"
2016039285.0,09/21/2016,1215,WED,LYNNHAVEN PW,Yes,4.0,424.0,2,"4200 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.79434, -76.120627)"
